g68_test_result.dt,g68_test_result.platform,g68_test_result.forum_name,g68_test_result.brand,g68_test_result.car_series,g68_test_result.car_model,g68_test_result.content_id,g68_test_result.content_type,g68_test_result.content,g68_test_result.energy_type,g68_test_result.driven_kiloms,g68_test_result.url,g68_test_result.nlp_level_1,g68_test_result.nlp_level_2,g68_test_result.nlp_level_3,g68_test_result.nlp_level_4,g68_test_result.nlp_matched_key,g68_test_result.nlp_summaries,g68_test_result.nlp_rating,g68_test_result.nlp_total_score,g68_test_result.nlp_extra_data,g68_test_result.nlp_time,g68_test_result.nlp_unique_id,g68_test_result.nlp_sentiment
2024-05-23,autohome,宝马5系论坛,宝马,宝马5系,G68,108285650-1445555172,comment,我甚至怀疑都是友商请来的黑托，纯纯败宝马好感的,油车,NULL,http://club.autohome.com.cn/bbs/thread/dd69c3ed15a46031,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:34,2930432513477825048_1_1,neutral
2024-02-19,懂车帝,,宝马,宝马5系,G68,7337115601808933666,comment,如果全新5与E，我肯定选E，主要是5的外观改废了。,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:34,2969111314747754225_1_1,positive
2024-06-03,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446141004,comment,帅，恭喜恭喜🍾,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:34,2978211087162707738_1_1,positive
2024-05-16,懂车帝,,宝马,宝马5系,G68,7369434116753900299,comment,卧槽，新五系这么丑啊,油车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:35,3055658905955845544_1_1,negative
2024-05-26,autohome,宝马5系论坛,宝马,宝马5系,G68,108278774-1445711244,comment,真要去试驾体验下！毕竟花40上下，自己称心才好。因为你不能阻止黑子喷子，网络言论自由。价格降下来可以考虑，领先运动接近42落地,油车,NULL,http://club.autohome.com.cn/bbs/thread/c17b243be0804939,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,3141497412150233656_1_1,positive
2024-05-26,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445706037,comment,不喜欢肯定喷，这是人的本性，这车真丑,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,3161556059969201798_1_1,negative
2024-03-01,懂车帝,,宝马,宝马5系,G68,7341289758356374307,comment,新5太拉了不用看,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,3193191456605830363_1_1,positive
2024-06-06,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446316936,comment,真他妈丑,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,3193497772803905088_1_1,negative
2024-04-02,懂车帝,,宝马,宝马5系,G68,7353057386674324250,comment,新五系优惠没有完全释放，现在说维持尚早,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,3252792316539517120_1_1,positive
2024-04-01,懂车帝,,宝马,宝马5系,G68,7352483179472765722,comment,新宝马5系外观设计失败,油车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,3257548064799319901_1_1,negative
2024-03-21,懂车帝,,宝马,宝马5系,G68,1794122076856329,content,预算够用，在考虑买新5系还是等a6l改款还是a7l，自己创业公司的，有能力养车，但是自己现在缺车，也是人生第一个车，希望大家给个指导意见,油车,NULL,https://www.dongchedi.com/ugc/article/1794122076856329,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,3329025490934873430_1_1,positive
2024-04-09,懂车帝,,宝马,宝马5系,G68,1795835498982404,content,最近准备买车了，新530领先或者尊享，想问问有没有已经买的兄弟姐妹，新5系有没有网传的各种毛病[what],油车,NULL,https://www.dongchedi.com/ugc/article/1795835498982404,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,3333748500508605088_1_1,positive
2024-05-28,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445826681,comment,恭喜提车,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,3345566212869914452_1_1,positive
2024-05-26,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445737038,comment,恭喜提车,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,3345566212869914452_1_1,positive
2024-05-24,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445637687,comment,恭喜提车,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,3345566212869914452_1_1,positive
2024-05-02,autohome,宝马i5论坛,宝马,宝马i5,G68,108149429-1444476322,comment,恭喜提车,电车,NULL,http://club.autohome.com.cn/bbs/thread/feaa6f75d4f88c6a/108149429-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,3345566212869914452_1_1,positive
2024-02-17,autohome,宝马5系论坛,宝马,宝马5系,G68,107581727-1439863740,comment,恭喜提车,油车,NULL,http://club.autohome.com.cn/bbs/thread/b5c8ffdd1242810d,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,3345566212869914452_1_1,positive
2024-01-21,懂车帝,,宝马,宝马5系,G68,7326126786222998335,comment,当然新5系，便宜点就旧5系,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:47,3482570068213372566_1_1,positive
2024-01-08,懂车帝,,宝马,宝马i5,G68,7321590427487142690,comment,新5系的车头还是很有宝马味道的，标志性车头！,电车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:47,3496036862267266753_1_1,positive
2024-01-23,autohome,宝马5系论坛,宝马,宝马5系,G68,107448824-1438767364,comment,看看您发的帖子，我就觉得11月份41万提的530领先多么的明智啊,油车,NULL,http://club.autohome.com.cn/bbs/thread/165c8d0f9642e70e/107448824-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:48,3511993736683551413_1_1,positive
2024-06-10,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446497519,comment,是真的丑 主要价格优惠才买的吧,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:48,3528975093214749751_1_1,neutral
2024-06-04,autohome,宝马5系论坛,宝马,宝马5系,G68,108362701-1446228970,comment,你的爱车着实的优点叽叭丑,油车,NULL,http://club.autohome.com.cn/bbs/thread/66d951baa42a2597,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:49,3590185290392661607_1_1,negative
2024-06-09,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446482169,comment,新五系和七系成功把宝马给***了,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:51,3654380521108430412_1_1,positive
2024-05-29,autohome,宝马5系论坛,宝马,宝马5系,G68,108334569-1445890849,comment,帅是真的帅，和这套车衣很配，不过胎壁好像有点的薄呢，不知道是不是拍摄角度的问题,油车,NULL,http://club.autohome.com.cn/bbs/thread/88d0126f6899b295,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:51,3662338809489729293_1_1,neutral
2024-01-26,懂车帝,,宝马,宝马i5,G68,1789119005518025,content,新五系标配uwb。标配l2辅助驾驶。有点香。,电车,NULL,https://www.dongchedi.com/ugc/article/1789119005518025,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:51,3687267738471482801_1_1,positive
2024-06-02,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446105723,comment,丑出天际，宝马要嗝屁的节奏,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:51,3691364047899624315_1_1,negative
2024-06-10,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446485577,comment,去看看实车真心不错,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:51,3691818580061147893_1_1,positive
2024-01-26,懂车帝,,宝马,宝马5系,G68,7328360729350144009,content,和E级比有什么优势，全新宝马5系值不值得买？,油车,NULL,https://www.dongchedi.com/ugc/article/7328360729350144009,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:51,3731383235147413564_1_1,positive
2024-02-20,懂车帝,,宝马,宝马5系,G68,1791406624521225,content,新530领先今年7，8月份能优惠多少，贷款,油车,NULL,https://www.dongchedi.com/ugc/article/1791406624521225,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:53,3806888804304843141_1_1,positive
2024-01-25,懂车帝,,宝马,宝马5系,G68,1789064089821258,content,新5系这价格太夸张了吧朋友！ 现场有两阵集体惊呼，第一阵惊呼是迪拜姐出现，第二阵惊呼是价格，第二阵惊呼的时候大家明显嗓子不够用了，我周围大概有7个人嗓子都喊劈了。 我嗓子没劈因为我当时正在喝水，所以现在全场有无数个嗓子劈了的人，和一个衣服湿了的人[微笑],油车,NULL,https://www.dongchedi.com/ugc/article/1789064089821258,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:31,4864987623748810839_1_1,negative
2024-02-09,懂车帝,,宝马,宝马i5,G68,7333263142728827689,comment,想买新525li，预算43落地，就是怕到时i5，33落地[捂脸][捂脸],电车,NULL,,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:33,4897395247041611436_1_1,neutral
2024-01-20,懂车帝,,宝马,宝马5系,G68,7325869693888414505,comment,新5系是真的帅啊[爱慕][爱慕][爱慕],油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:33,4931200569108783513_1_1,positive
2024-05-19,懂车帝,,宝马,宝马5系,G68,1799448037025856,content,"喜提新车，这价格合适不？ 宝马5系2024款530Li 领先型 M运动套装 2024-05在济南购入 裸车价36.70万元, 落地价41.20万元",油车,NULL,https://www.dongchedi.com/ugc/article/1799448037025856,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:33,4949725930816149470_1_1,positive
2024-05-25,autohome,宝马5系论坛,宝马,宝马5系,G68,108252043-1445661242,comment,问一下有人像我一样连杠会响吗，我刚提车出4s就响，投诉无门,油车,NULL,http://club.autohome.com.cn/bbs/thread/277aea821f0df0fc,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:34,5048624593219737417_1_1,negative
2024-01-25,懂车帝,,宝马,宝马5系,G68,7328026066181619746,content,43.99至52.59万元，全新宝马5系和i5正式上市！,油车,NULL,https://www.dongchedi.com/ugc/article/7328026066181619746,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:34,5065882924881955490_1_1,positive
2024-01-25,懂车帝,,宝马,宝马5系,G68,7328019421410361380,content,宝马新5系价格公布，43.99万元起,油车,NULL,https://www.dongchedi.com/ugc/article/7328019421410361380,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,5118816423219958207_1_1,neutral
2024-06-09,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446443367,comment,这得多大的勇气才能做出这种决定,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,5157242890463373358_1_1,positive
2024-04-10,懂车帝,,宝马,宝马5系,G68,7355930611175555852,comment,终于有人发现这次长轴硬改的痕迹了，上这次只是后门拉长了，但对原设计的保留度还是很好的，这次G60改G68完全是改废了,油车,NULL,,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,5213810992292148461_1_1,neutral
2024-06-04,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446209679,comment,哈哈  个人喜好  不喜勿喷,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,5219801164527057978_1_1,positive
2024-04-14,懂车帝,,宝马,宝马5系,G68,7357387996297659155,comment,新5确实看着不顺眼。强烈要求把水晶鸡腿档还回来。,油车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:43,5280205294944278624_1_1,negative
2024-04-02,懂车帝,,宝马,宝马5系,G68,7353114403102917402,comment,新5系改款真的挺可惜的，外观太失望,油车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:44,5286211816971603339_1_1,negative
2024-02-09,懂车帝,,宝马,宝马5系,G68,7333244411415839498,comment,应该是新5比较好，毕竟比这两贵很多,油车,NULL,,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:44,5299116611938767667_1_1,neutral
2024-03-28,autohome,宝马5系论坛,宝马,宝马5系,G68,107895148,content,新5的销量真的拉倒了,油车,NULL,http://club.autohome.com.cn/bbs/thread/4e8ec77b80b5a7a5,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:44,5355223246037080303_1_1,positive
2024-03-07,懂车帝,,宝马,宝马5系,G68,1792846014002313,content,买车是不是只能去 4s 店？在哪里可以看到所有的 4s 店评价之类的呀，想买个新五系都不知道哪里下手，每次询问都是要电话[捂脸],油车,NULL,https://www.dongchedi.com/ugc/article/1792846014002313,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:44,5356067854807249494_1_1,positive
2024-05-19,懂车帝,,宝马,宝马5系,G68,7370352742151373605,comment,在我们这里这个县城终于看到一辆新五系了，黑色的，不看标我以为是卡罗拉[我想静静][我想静静][我想静静],油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:44,5364920878697757388_1_1,positive
2024-05-29,autohome,宝马5系论坛,宝马,宝马5系,G68,108331278-1445891182,comment,这也是为了迎合中国市场嘛,油车,NULL,http://club.autohome.com.cn/bbs/thread/ba0654c49d442995,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,5394313989373556752_1_1,neutral
2024-01-09,懂车帝,,宝马,宝马5系,G68,7321865309378921242,comment,新5系要是不凉你就凉了呗[我想静静],油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,5404898407285622527_1_1,positive
2024-05-22,autohome,宝马5系论坛,宝马,宝马5系,G68,108285946-1445513636,comment,好详细，值得拥有,油车,NULL,http://club.autohome.com.cn/bbs/thread/be17ffcb7b8ce9c8,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,5412804753541246504_1_1,positive
2024-03-17,autohome,宝马5系论坛,宝马,宝马5系,G68,107796145-1441760956,comment,必须跌，要不然那些老车主贷款还没还完，就变旧款，心里怎么过意的去，不过这代五系确实丑！,油车,NULL,http://club.autohome.com.cn/bbs/thread/0dc806b3b53cd04d,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:47,5503067154440242932_1_1,negative
2024-06-05,autohome,宝马5系论坛,宝马,宝马5系,G68,108347262-1446247469,comment,吐了 这么明目张胆用网图是吧？,油车,NULL,http://club.autohome.com.cn/bbs/thread/aab58f018fa1bd31,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:49,5571761438738144758_1_1,negative
2024-06-03,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446146669,comment,丑是丑了点，不过总比开个日系强,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:49,5595923698848489031_1_1,neutral
2024-06-10,autohome,宝马5系论坛,宝马,宝马5系,G68,108405017-1446486675,comment,鲶鱼精丑到爆。所以马路上很少见新5,油车,NULL,http://club.autohome.com.cn/bbs/thread/1959edf8da78d8fd,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:27,-9216856246845207054_1_1,positive
2024-05-11,autohome,宝马5系论坛,宝马,宝马5系,G68,108208412-1444973358,comment,自己喜欢就好,油车,NULL,http://club.autohome.com.cn/bbs/thread/c85fafb694968fd1,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:28,-9183508723977839353_1_1,positive
2024-06-06,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446314579,comment,不得不说，真的丑。。就在路上见过一辆。。,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:28,-9181244555190478474_1_1,negative
2024-05-02,autohome,宝马i5论坛,宝马,宝马i5,G68,108149429-1444473763,comment,大表哥是不是宝马全家桶了,电车,NULL,http://club.autohome.com.cn/bbs/thread/feaa6f75d4f88c6a/108149429-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,-9175292433170414292_1_1,neutral
2024-06-12,autohome,宝马5系论坛,宝马,宝马5系,G68,108239601-1446605361,comment,雷击木选装，加1700,油车,NULL,http://club.autohome.com.cn/bbs/thread/47d0b4c449d0c15e,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,-9173664970819068559_1_1,neutral
